word,rank,avg,std_dev
bust,8575,4.56,1.6433
crunk,8576,4.56,1.728
gon,8577,4.56,1.198
grey,8578,4.56,1.6433
hoe,8579,4.56,1.198
kuwait,8580,4.56,1.6801
merely,8581,4.56,1.1457
outta,8582,4.56,1.1278
queda,8583,4.56,1.1457
seh,8584,4.56,1.5005
stoned,8585,4.56,2.2054
w/o,8586,4.56,1.2961
yg,8587,4.56,1.0529
separately,8588,4.55,1.5147
uhh,8589,4.55,1.2427
gaat,8590,4.55,1.2912
appendix,8591,4.54,1.237
#epicpetwars,8592,4.54,1.1988
#formspringme,8593,4.54,1.2324
#shoutout,8594,4.54,1.7168
arbitrary,8595,4.54,1.5012
axe,8596,4.54,1.8649
beneath,8597,4.54,1.1287
bit,8598,4.54,1.1287
blocks,8599,4.54,1.4172
bom,8600,4.54,1.4598
caused,8601,4.54,0.9082
command,8602,4.54,1.5806
conn,8603,4.54,1.4316
conservative,8604,4.54,1.9505
depois,8605,4.54,1.3433
eh,8606,4.54,1.1988
er,8607,4.54,1.1104
gah,8608,4.54,1.3734
gut,8609,4.54,1.073
hw,8610,4.54,1.1817
ima,8611,4.54,1.2324
institutional,8612,4.54,1.94
iv,8613,4.54,1.6686
ludacris,8614,4.54,1.7521
narrow,8615,4.54,0.9941
oder,8616,4.54,1.2651
pending,8617,4.54,1.2651
pirate,8618,4.54,2.2058
prolly,8619,4.54,1.1988
regulation,8620,4.54,1.4598
rs,8621,4.54,1.4737
senators,8622,4.54,1.7286
sheesh,8623,4.54,1.5147
terms,8624,4.54,1.0539
twisting,8625,4.54,1.4028
urged,8626,4.54,1.2969
chains,8627,4.53,1.769
chloride,8628,4.53,1.5425
waits,8629,4.53,1.2433
6am,8630,4.52,1.6689
blew,8631,4.52,1.4741
clique,8632,4.52,1.9085
crucial,8633,4.52,1.5418
dependent,8634,4.52,1.6066
former,8635,4.52,1.432
gak,8636,4.52,1.3285
hadn,8637,4.52,1.1471
investigations,8638,4.52,1.2974
leave,8639,4.52,1.3285
muss,8640,4.52,1.0736
omfg,8641,4.52,2.0726
previously,8642,4.52,1.3285
rule,8643,4.52,1.5285
shud,8644,4.52,1.1993
small,8645,4.52,1.3589
und,8646,4.52,1.1471
utterly,8647,4.52,1.7052
weight,8648,4.52,1.555
cocked,8649,4.51,1.6971
daar,8650,4.51,1.3559
pill,8651,4.51,1.6473
@iamdiddy,8652,4.5,1.8979
ages,8653,4.5,1.4604
arab,8654,4.5,1.594
corporations,8655,4.5,1.6194
disposed,8656,4.5,1.7291
distance,8657,4.5,1.3132
dong,8658,4.5,1.3887
few,8659,4.5,0.8864
govt,8660,4.5,1.8654
nah,8661,4.5,1.1294
outst,8662,4.5,1.1473
palestinians,8663,4.5,1.1995
prob,8664,4.5,1.1112
randomly,8665,4.5,1.1294
regulatory,8666,4.5,1.488
reverse,8667,4.5,1.1112
sangre,8668,4.5,1.233
temporary,8669,4.5,1.3439
goo,8670,4.49,1.5859
couldn,8671,4.49,1.7335
army,8672,4.48,2.0126
blow,8673,4.48,1.7407
bs,8674,4.48,1.3285
despite,8675,4.48,1.3438
dunno,8676,4.48,1.2974
elections,8677,4.48,1.5285
essays,8678,4.48,1.787
grabbed,8679,4.48,1.7052
heck,8680,4.48,1.3886
hidden,8681,4.48,1.432
issue,8682,4.48,1.4032
lehman,8683,4.48,1.313
ms,8684,4.48,1.555
negroes,8685,4.48,2.0428
nuthin,8686,4.48,1.4741
snoop,8687,4.48,1.7984
y,8688,4.48,1.1648
ashes,8689,4.47,1.959
commanded,8690,4.47,1.5956
nerves,8691,4.47,1.6968
spill,8692,4.47,1.6845
craving,8693,4.46,1.4598
crowds,8694,4.46,1.8975
gats,8695,4.46,1.6686
hammer,8696,4.46,1.5414
isn't,8697,4.46,1.073
kicks,8698,4.46,1.5677
lecture,8699,4.46,1.4316
neither,8700,4.46,1.2811
ol,8701,4.46,1.3433
plastic,8702,4.46,1.2811
politics,8703,4.46,1.7637
required,8704,4.46,1.3734
rigid,8705,4.46,1.6062
rumble,8706,4.46,1.6563
scarcely,8707,4.46,1.4028
short,8708,4.46,1.1466
shorter,8709,4.46,1.1643
shy,8710,4.46,1.7404
skool,8711,4.46,1.7867
thrown,8712,4.46,1.1643
tossed,8713,4.46,1.4875
tricky,8714,4.46,1.5806
compelled,8715,4.45,1.2758
infantry,8716,4.45,2.0823
auch,8717,4.44,1.1457
bail,8718,4.44,1.7162
blank,8719,4.44,0.8369
bottom,8720,4.44,1.3273
busta,8721,4.44,1.3874
cop,8722,4.44,1.6922
correction,8723,4.44,1.3118
court's,8724,4.44,1.3273
errands,8725,4.44,1.5407
ew,8726,4.44,1.1095
gay,8727,4.44,2.1774
gaza,8728,4.44,1.3874
harder,8729,4.44,1.473
haze,8730,4.44,1.5539
liable,8731,4.44,1.7398
push,8732,4.44,1.473
rag,8733,4.44,1.2643
require,8734,4.44,1.3118
tank,8735,4.44,1.6056
triste,8736,4.44,1.5928
unusual,8737,4.44,1.4868
wat,8738,4.44,1.3118
weed,8739,4.44,2.1011
glocks,8740,4.44,1.5697
longing,8741,4.43,1.6956
removal,8742,4.43,1.472
#NAME?,8743,4.42,1.1265
behind,8744,4.42,1.2137
below,8745,4.42,1.2137
boa,8746,4.42,1.7623
breaks,8747,4.42,1.8305
commercials,8748,4.42,1.8745
constraints,8749,4.42,1.5919
controlling,8750,4.42,2.0513
dum,8751,4.42,1.5265
emotional,8752,4.42,1.7623
hides,8753,4.42,1.1082
knocked,8754,4.42,1.1082
na,8755,4.42,0.9278
nada,8756,4.42,1.1265
niet,8757,4.42,1.3864
notwithstanding,8758,4.42,1.4441
recalled,8759,4.42,1.7154
regulations,8760,4.42,1.295
remains,8761,4.42,1.4441
republican,8762,4.42,1.9176
sem,8763,4.42,1.2304
serious,8764,4.42,1.4581
stumble,8765,4.42,1.5791
treatment,8766,4.42,1.5398
vietnam,8767,4.42,1.9804
regime,8768,4.42,1.7964
#retweetthisif,8769,4.4,1.4428
beats,8770,4.4,1.9272
brokers,8771,4.4,1.2936
controlled,8772,4.4,1.7613
cus,8773,4.4,1.3997
desert,8774,4.4,1.8295
detroit,8775,4.4,1.3553
fuk,8776,4.4,1.7728
glock,8777,4.4,1.8406
hearings,8778,4.4,1.6537
lobbying,8779,4.4,1.5908
morir,8780,4.4,1.4142
muero,8781,4.4,1.4142
nicht,8782,4.4,1.1952
opposite,8783,4.4,1.4142
shyt,8784,4.4,1.4286
tied,8785,4.4,1.3553
wouldn,8786,4.4,1.4428
dich,8787,4.4,1.1059
#haiti,8788,4.38,1.9784
3am,8789,4.38,1.2271
authorities,8790,4.38,1.1586
chills,8791,4.38,1.76
competitors,8792,4.38,1.5635
economy,8793,4.38,1.6646
effing,8794,4.38,1.3981
far,8795,4.38,1.817
frozen,8796,4.38,1.5372
mortality,8797,4.38,2.5546
plaintiff,8798,4.38,1.3981
prices,8799,4.38,1.6022
rarely,8800,4.38,1.3686
rebel,8801,4.38,1.6022
resistance,8802,4.38,1.6274
slips,8803,4.38,1.4693
tangled,8804,4.38,1.6022
acids,8805,4.38,1.9529
naive,8806,4.37,1.9006
querer,8807,4.37,1.4676
shack,8808,4.36,1.4054
@jonasbrothers,8809,4.36,1.7468
billings,8810,4.36,1.3667
consequence,8811,4.36,1.3211
custody,8812,4.36,1.6995
dang,8813,4.36,1.4251
divided,8814,4.36,1.2739
division,8815,4.36,1.2898
duh,8816,4.36,1.2415
end,8817,4.36,1.7351
grease,8818,4.36,1.3365
hide,8819,4.36,1.4107
irregular,8820,4.36,1.5221
juvenile,8821,4.36,1.8818
morn,8822,4.36,1.6258
needle,8823,4.36,1.8268
operations,8824,4.36,1.77
pulling,8825,4.36,1.3962
reducing,8826,4.36,1.4813
sharply,8827,4.36,1.6383
strange,8828,4.36,1.7468
tease,8829,4.36,2.0875
burnin,8830,4.35,1.7319
strictly,8831,4.35,1.7625
storms,8832,4.34,1.9812
adios,8833,4.34,1.7215
arent,8834,4.34,1.1359
blown,8835,4.34,1.394
burst,8836,4.34,1.996
congress,8837,4.34,1.7567
ditch,8838,4.34,1.5467
droppin,8839,4.34,1.3644
faded,8840,4.34,1.3188
hiding,8841,4.34,1.2875
ho,8842,4.34,1.9337
hurry,8843,4.34,1.5201
icy,8844,4.34,1.8473
loud,8845,4.34,1.8802
replaced,8846,4.34,1.493
ripping,8847,4.34,1.6113
shook,8848,4.34,1.423
vampire,8849,4.34,2.1152
hesitate,8850,4.33,1.2481
cease,8851,4.32,1.3768
communist,8852,4.32,1.7431
eff,8853,4.32,1.5706
fbi,8854,4.32,1.4061
gop,8855,4.32,1.2196
howling,8856,4.32,1.8344
hunt,8857,4.32,1.984
reduced,8858,4.32,1.5836
scattered,8859,4.32,1.3468
separate,8860,4.32,1.5576
slowly,8861,4.32,1.4348
surgical,8862,4.32,2.0448
tripping,8863,4.32,1.8674
waited,8864,4.32,1.6092
yikes,8865,4.32,1.6343
bias,8866,4.31,1.7278
blunt,8867,4.31,1.5181
shaking,8868,4.31,1.7523
din,8869,4.31,1.3261
smack,8870,4.31,2.0021
affected,8871,4.3,1.3887
brokerage,8872,4.3,1.8323
drop,8873,4.3,1.1995
formerly,8874,4.3,1.2495
gore,8875,4.3,1.8654
guards,8876,4.3,1.7173
hadn't,8877,4.3,1.2164
ich,8878,4.3,1.5811
iran,8879,4.3,1.632
legislation,8880,4.3,1.5551
monday,8881,4.3,1.8871
muslims,8882,4.3,1.3887
naw,8883,4.3,1.165
pit,8884,4.3,1.0152
sneak,8885,4.3,1.5419
so-called,8886,4.3,1.2657
sudden,8887,4.3,1.3132
sue,8888,4.3,2.1595
tick,8889,4.3,1.7053
rowdy,8890,4.29,2.0417
slippin,8891,4.29,1.713
chased,8892,4.29,1.633
divide,8893,4.29,1.4577
leavin,8894,4.29,1.4434
mortal,8895,4.29,2.031
rebellion,8896,4.29,1.6833
aged,8897,4.28,1.8521
aids,8898,4.28,2.3477
bieber,8899,4.28,1.011
fooling,8900,4.28,1.5124
guerrillas,8901,4.28,2.0004
idk,8902,4.28,1.7028
il,8903,4.28,1.2784
jury,8904,4.28,1.3407
nor,8905,4.28,1.1959
petroleum,8906,4.28,1.6293
pimpin,8907,4.28,2.1575
rules,8908,4.28,1.2296
spider,8909,4.28,2.0004
swore,8910,4.28,1.5784
taken,8911,4.28,1.4714
tests,8912,4.28,1.6787
wasn't,8913,4.28,1.1436
moan,8914,4.27,2.2288
warn,8915,4.27,1.7173
@justinbieber,8916,4.26,1.7001
blows,8917,4.26,1.7591
defendants,8918,4.26,1.482
fck,8919,4.26,1.7821
fires,8920,4.26,1.7357
intervention,8921,4.26,1.482
lawyers,8922,4.26,1.8715
non,8923,4.26,1.2747
outlaw,8924,4.26,1.7001
owing,8925,4.26,1.9463
sht,8926,4.26,1.2257
split,8927,4.26,1.4957
storm,8928,4.26,2.0082
concerning,8929,4.24,1.6898
contrary,8930,4.24,1.5211
4am,8931,4.24,1.546
bah,8932,4.24,1.1877
barely,8933,4.24,1.5722
but,8934,4.24,1.1528
courts,8935,4.24,1.4647
kanye,8936,4.24,1.685
lower,8937,4.24,1.0797
minority,8938,4.24,1.546
orders,8939,4.24,1.4786
pounding,8940,4.24,2.026
protests,8941,4.24,1.6358
psychiatric,8942,4.24,1.3334
questioned,8943,4.24,1.2707
raw,8944,4.24,1.2867
rebels,8945,4.24,1.5059
sag,8946,4.24,1.318
shoulda,8947,4.24,1.1704
smash,8948,4.24,1.5722
spy,8949,4.24,1.7677
stern,8950,4.24,1.3637
stray,8951,4.24,1.8245
swear,8952,4.24,1.6233
unless,8953,4.24,1.0012
worn,8954,4.23,1.0962
dues,8955,4.22,1.3581
freaks,8956,4.22,2.0028
#iranelection,8957,4.22,1.3746
away,8958,4.22,1.2664
backwards,8959,4.22,1.3746
beware,8960,4.22,1.6695
blast,8961,4.22,2.1217
breakin,8962,4.22,1.4748
bush's,8963,4.22,1.5158
calories,8964,4.22,1.6817
cold,8965,4.22,1.7761
concerned,8966,4.22,1.6573
due,8967,4.22,1.5022
grind,8968,4.22,1.3746
iranian,8969,4.22,1.148
labor,8970,4.22,1.6199
limit,8971,4.22,1.3138
limited,8972,4.22,1.1657
loan,8973,4.22,1.4039
mutha,8974,4.22,1.5292
python,8975,4.22,1.799
republicans,8976,4.22,1.9722
scratch,8977,4.22,1.3746
veto,8978,4.22,1.4039
waitin,8979,4.22,1.3445
wtf,8980,4.22,1.7761
waar,8981,4.21,1.2876
beat,8982,4.2,1.9795
blah,8983,4.2,1.6288
darn,8984,4.2,1.5119
default,8985,4.2,1.4708
dnt,8986,4.2,1.3401
expenditure,8987,4.2,1.5908
exposed,8988,4.2,1.4428
grrr,8989,4.2,1.4708
legislators,8990,4.2,1.8844
levy,8991,4.2,1.3851
lone,8992,4.2,1.5649
mccain,8993,4.2,1.7843
periods,8994,4.2,1.6537
politically,8995,4.2,1.3702
pow,8996,4.2,1.3553
prosecutors,8997,4.2,1.5908
screw,8998,4.2,1.8516
uh,8999,4.2,1.3851
verdict,9000,4.2,1.6537
weird,9001,4.2,1.3553
whips,9002,4.2,1.906
underlying,9003,4.19,1.3128
objection,9004,4.18,1.4673
arsenal,9005,4.18,1.8371
boss,9006,4.18,1.5868
capture,9007,4.18,1.6986
chemical,9008,4.18,1.3952
dis,9009,4.18,1.3506
ex,9010,4.18,1.3045
exam,9011,4.18,1.5609
explode,9012,4.18,1.9763
forces,9013,4.18,1.5868
grr,9014,4.18,1.6374
porn,9015,4.18,2.4302
prey,9016,4.18,1.9968
reduce,9017,4.18,1.2567
smells,9018,4.18,1.5868
unpublished,9019,4.18,1.3045
warcraft,9020,4.18,1.7106
implications,9021,4.17,1.2392
uptight,9022,4.17,1.9278
acute,9023,4.16,1.7719
blades,9024,4.16,1.6751
astray,9025,4.16,1.4337
bash,9026,4.16,1.9416
chop,9027,4.16,1.4479
clinic,9028,4.16,1.6458
froze,9029,4.16,1.4194
gambling,9030,4.16,1.9935
heat,9031,4.16,1.8223
nowhere,9032,4.16,1.2675
palin,9033,4.16,2.151
sigh,9034,4.16,1.8223
stranger,9035,4.16,0.9553
strangers,9036,4.16,1.7538
sucking,9037,4.16,1.7304
sweat,9038,4.16,1.3903
vice,9039,4.16,1.6946
crowd,9040,4.14,1.5388
demand,9041,4.14,1.4144
drag,9042,4.14,1.4287
fuck,9043,4.14,2.5794
havent,9044,4.14,1.3554
minimum,9045,4.14,1.2779
pee,9046,4.14,1.5254
pirates,9047,4.14,2.119
pushing,9048,4.14,1.325
shark,9049,4.14,1.9167
ripped,9050,4.13,1.805
strict,9051,4.13,1.7646
decrease,9052,4.12,1.5523
drain,9053,4.12,1.282
messing,9054,4.12,1.6283
renal,9055,4.12,1.3171
5am,9056,4.12,1.9021
aren't,9057,4.12,1.2879
attorney,9058,4.12,1.3037
bother,9059,4.12,1.6243
fuss,9060,4.12,1.7802
hittin,9061,4.12,1.686
negro,9062,4.12,1.6616
nonsense,9063,4.12,1.599
nope,9064,4.12,1.3797
political,9065,4.12,1.5205
reductions,9066,4.12,1.698
rush,9067,4.12,1.3649
shallow,9068,4.12,1.5732
taxpayers,9069,4.12,1.5205
twisted,9070,4.12,1.6738
blunts,9071,4.11,1.2551
abyss,9072,4.1,1.7108
lesser,9073,4.1,1.2949
liability,9074,4.1,1.6863
murda,9075,4.1,1.6863
conviction,9076,4.1,1.9404
cost,9077,4.1,1.4033
demanded,9078,4.1,1.5682
enforcement,9079,4.1,1.4178
erase,9080,4.1,1.4743
freaking,9081,4.1,1.8434
hard,9082,4.1,1.3887
heavy,9083,4.1,1.4178
hunting,9084,4.1,2.0127
laundry,9085,4.1,1.6568
less,9086,4.1,1.2495
numb,9087,4.1,1.632
pills,9088,4.1,1.6067
pushed,9089,4.1,1.4743
rid,9090,4.1,1.4178
sacrifice,9091,4.1,2.1309
takeover,9092,4.1,1.632
wack,9093,4.1,1.1112
ego,9094,4.08,1.5524
rumors,9095,4.08,1.9455
servant,9096,4.08,1.3668
weary,9097,4.08,1.6181
conservatives,9098,4.08,1.9984
crumble,9099,4.08,1.7243
cutting,9100,4.08,1.3974
fallin,9101,4.08,1.6517
freeze,9102,4.08,1.8609
hung,9103,4.08,1.6268
knife,9104,4.08,1.3974
plea,9105,4.08,1.2262
stopping,9106,4.08,1.3974
surrender,9107,4.08,1.6762
temper,9108,4.08,1.7939
wont,9109,4.08,1.0467
cardiac,9110,4.06,1.7249
fading,9111,4.06,1.265
blinding,9112,4.06,1.671
concerns,9113,4.06,1.5572
flushing,9114,4.06,1.4902
haiti,9115,4.06,2.2077
kurupt,9116,4.06,1.5308
mondays,9117,4.06,1.7775
prosecutor,9118,4.06,1.6587
sour,9119,4.06,1.5039
test,9120,4.06,1.4057
toll,9121,4.06,1.0956
unfollow,9122,4.06,1.0577
collide,9123,4.04,1.713
fade,9124,4.04,1.3064
needles,9125,4.04,1.9891
chemicals,9126,4.04,1.6777
colder,9127,4.04,1.9583
concern,9128,4.04,1.6157
discharge,9129,4.04,1.7838
dominated,9130,4.04,1.5248
fall,9131,4.04,1.9687
hollow,9132,4.04,1.4422
hospice,9133,4.04,1.8401
hunter,9134,4.04,1.7608
imposed,9135,4.04,1.1773
reduction,9136,4.04,1.293
shootin,9137,4.04,2.1942
spittin,9138,4.04,2.0098
unknown,9139,4.04,1.5113
unlike,9140,4.04,1.4136
welt,9141,4.04,1.6283
worm,9142,4.04,1.6655
rust,9143,4.02,1.6307
distant,9144,4.02,1.5342
affair,9145,4.02,1.8349
aint,9146,4.02,1.4356
block,9147,4.02,1.4213
consequences,9148,4.02,1.3169
dropping,9149,4.02,1.0971
ending,9150,4.02,1.4213
goodbyes,9151,4.02,1.9005
hasn't,9152,4.02,1.1865
imprecisely,9153,4.02,1.505
incident,9154,4.02,1.3923
investigation,9155,4.02,1.4776
off,9156,4.02,1.3013
strife,9157,4.02,1.8349
strikes,9158,4.02,1.3626
weren't,9159,4.02,1.1516
ain't,9160,4,1.2778
alleged,9161,4,1.7496
arafat,9162,4,1.5518
bum,9163,4,1.7261
ceased,9164,4,1.4428
cracks,9165,4,1.3553
creeping,9166,4,1.4577
defensive,9167,4,1.5253
didn't,9168,4,1.2936
didnt,9169,4,1.2454
downs,9170,4,1.7143
force,9171,4,1.6903
least,9172,4,1.069
limits,9173,4,1.1952
racial,9174,4,1.7261
ridiculous,9175,4,1.7957
rip,9176,4,1.5518
roughly,9177,4,1.2122
twit,9178,4,1.7613
zombies,9179,4,2.3733
accidentally,9180,3.98,1.237
avoided,9181,3.98,1.5185
bite,9182,3.98,1.7201
breaking,9183,3.98,1.4913
demands,9184,3.98,1.3169
diagnosis,9185,3.98,1.8897
fled,9186,3.98,1.1692
hardly,9187,3.98,1.2534
humidity,9188,3.98,1.6962
isnt,9189,3.98,1.2696
old,9190,3.98,1.7553
punks,9191,3.98,1.9742
terminal,9192,3.98,2.0353
ruins,9193,3.98,1.7617
cracked,9194,3.98,1.9295
slam,9195,3.98,1.6351
argh,9196,3.96,1.428
bang,9197,3.96,1.4841
bye,9198,3.96,1.4978
closing,9199,3.96,1.0872
dagger,9200,3.96,1.3242
expense,9201,3.96,1.2447
fists,9202,3.96,1.6532
iraqi,9203,3.96,1.3991
loose,9204,3.96,1.6532
minus,9205,3.96,1.4978
slugs,9206,3.96,1.6408
strike,9207,3.96,1.3547
tough,9208,3.96,1.4136
trial,9209,3.96,1.6898
unclear,9210,3.96,1.428
killa,9211,3.96,1.9045
skull,9212,3.96,1.6325
charges,9213,3.94,1.5308
darker,9214,3.94,1.8996
erroneously,9215,3.94,1.5174
mess,9216,3.94,1.5703
pakistan,9217,3.94,1.1502
reluctant,9218,3.94,1.3763
slumdog,9219,3.94,1.7775
strapped,9220,3.94,1.544
dizzy,9221,3.94,1.7249
executed,9222,3.94,2.2023
honky,9223,3.94,2.0567
homework,9224,3.92,1.8165
nixon,9225,3.92,1.7361
omitted,9226,3.92,1.2095
stained,9227,3.92,1.8277
ughh,9228,3.92,1.3068
jaded,9229,3.92,1.6563
dusty,9230,3.92,1.699
absent,9231,3.9,1.2657
alarm,9232,3.9,1.6568
artificial,9233,3.9,1.5682
defendant,9234,3.9,1.632
dim,9235,3.9,1.3439
doesnt,9236,3.9,1.3887
impose,9237,3.9,1.1294
iraq,9238,3.9,1.6568
issues,9239,3.9,1.374
killas,9240,3.9,1.8434
misses,9241,3.9,1.374
neediest,9242,3.9,1.5682
nothing,9243,3.9,1.2817
opponent,9244,3.9,1.5419
quit,9245,3.9,1.4604
slipping,9246,3.9,1.4463
stop,9247,3.9,1.3439
bald,9248,3.9,1.9284
begged,9249,3.9,1.6739
dropped,9250,3.88,1.0029
drunk,9251,3.88,2.2464
mortgage,9252,3.88,1.9445
nooo,9253,3.88,1.3797
shout,9254,3.88,1.3797
artillery,9255,3.88,1.5361
goddamn,9256,3.88,2.1759
rags,9257,3.88,1.5361
restless,9258,3.88,1.7033
uncertain,9259,3.88,1.1481
fiends,9260,3.88,1.9199
ass,9261,3.86,1.8627
farewell,9262,3.86,2.1286
fuckin,9263,3.86,2.7405
hang,9264,3.86,1.325
not,9265,3.86,1.2938
sanctions,9266,3.86,1.7844
stopped,9267,3.86,1.2291
subjected,9268,3.86,1.3999
tremble,9269,3.86,1.7263
voodoo,9270,3.86,2.0405
wouldnt,9271,3.86,1.1068
slipped,9272,3.86,1.5811
mold,9273,3.85,1.7982
shiver,9274,3.85,1.4874
allegations,9275,3.84,1.4479
armed,9276,3.84,1.8556
ended,9277,3.84,1.4479
excuses,9278,3.84,1.5167
gripe,9279,3.84,1.8666
lawyer,9280,3.84,1.4194
messed,9281,3.84,1.3149
none,9282,3.84,1.4896
offline,9283,3.84,1.0759
pleaded,9284,3.84,1.3756
rent,9285,3.84,1.4758
shouldn't,9286,3.84,0.8172
snatch,9287,3.84,1.6333
ghosts,9288,3.84,1.9827
hatin,9289,3.84,1.5458
fragile,9290,3.83,1.3262
baddest,9291,3.82,2.0172
blood,9292,3.82,1.7922
creep,9293,3.82,1.6123
dark,9294,3.82,1.4097
darkness,9295,3.82,1.8702
eliminate,9296,3.82,1.746
forgetting,9297,3.82,1.4097
gang,9298,3.82,2.1824
hanging,9299,3.82,1.7225
hardest,9300,3.82,1.6249
haven't,9301,3.82,1.2567
junk,9302,3.82,1.3354
loans,9303,3.82,1.2728
oppose,9304,3.82,1.4384
slip,9305,3.82,1.2887
sos,9306,3.82,1.7343
thirst,9307,3.82,1.7225
erased,9308,3.82,1.5093
vain,9309,3.82,1.7874
fades,9310,3.81,1.0762
aggressive,9311,3.8,1.5779
costs,9312,3.8,1.4428
critics,9313,3.8,1.6782
fire,9314,3.8,1.5779
fist,9315,3.8,1.2454
interment,9316,3.8,1.8295
ow,9317,3.8,1.3702
pale,9318,3.8,1.088
protesters,9319,3.8,1.6903
witch,9320,3.8,2.0898
chronic,9321,3.79,1.9236
thirsty,9322,3.79,1.458
thorns,9323,3.79,1.6753
sink,9324,3.79,1.6008
battles,9325,3.78,2.003
bugs,9326,3.78,1.5158
court,9327,3.78,1.799
ends,9328,3.78,1.4886
exams,9329,3.78,1.6573
predeceased,9330,3.78,1.6199
risks,9331,3.78,1.7646
rusty,9332,3.78,1.4609
slow,9333,3.78,1.1119
wouldn't,9334,3.78,1.148
bothered,9335,3.78,1.5311
unnecessary,9336,3.78,1.5581
nothings,9337,3.76,1.7677
resigned,9338,3.76,1.5851
symptoms,9339,3.76,1.3933
yell,9340,3.76,1.7209
gutter,9341,3.76,1.7143
hangs,9342,3.76,1.6774
void,9343,3.76,1.422
bailout,9344,3.74,1.6759
boo,9345,3.74,1.7591
critic's,9346,3.74,1.4682
denying,9347,3.74,1.4682
last,9348,3.74,1.2586
noise,9349,3.74,1.3063
obsession,9350,3.74,1.1214
reckless,9351,3.74,1.9146
shove,9352,3.74,1.7357
stomp,9353,3.74,1.4682
wait,9354,3.74,1.209
sucka,9355,3.74,1.7704
pimp,9356,3.73,2.1581
stranded,9357,3.73,1.8905
tearing,9358,3.73,1.3811
strain,9359,3.73,1.8071
crack,9360,3.72,1.4434
fewer,9361,3.72,1.1256
gross,9362,3.72,1.4852
kick,9363,3.72,1.5524
oops,9364,3.72,1.4852
operation,9365,3.72,1.6041
removed,9366,3.72,1.3856
withdrawal,9367,3.72,1.841
crowded,9368,3.71,2.0514
lacking,9369,3.71,1.633
revenge,9370,3.71,2.3363
foolish,9371,3.7,1.6929
con,9372,3.7,1.1473
crooked,9373,3.7,1.6067
demanding,9374,3.7,1.6194
dirt,9375,3.7,1.5286
don't,9376,3.7,1.0926
dont,9377,3.7,1.0738
goodbye,9378,3.7,1.8323
locked,9379,3.7,1.2657
remove,9380,3.7,1.1995
sentenced,9381,3.7,1.6568
wasnt,9382,3.7,1.0546
won't,9383,3.7,1.1112
abnormal,9384,3.69,1.6734
hustler,9385,3.69,1.7644
controversy,9386,3.68,1.7431
disagree,9387,3.68,1.2526
fees,9388,3.68,1.5043
hitting,9389,3.68,1.7431
kicking,9390,3.68,1.6218
mean,9391,3.68,1.9213
missed,9392,3.68,1.2362
rival,9393,3.68,1.5043
sucker,9394,3.68,1.9529
waiting,9395,3.68,1.2362
wrath,9396,3.68,1.9737
plead,9397,3.67,1.4052
closed,9398,3.66,1.5986
deadline,9399,3.66,1.1537
down,9400,3.66,1.5598
low,9401,3.66,1.1178
messy,9402,3.66,1.1886
outdated,9403,3.66,1.1713
patients,9404,3.66,1.4086
pressure,9405,3.66,1.5467
snitch,9406,3.66,1.6489
sorry,9407,3.66,1.7567
stuck,9408,3.66,1.1178
anti,9409,3.65,1.5214
complications,9410,3.65,1.8206
disappear,9411,3.65,1.6273
snakes,9412,3.65,2.0872
lesions,9413,3.65,1.8961
bill,9414,3.64,1.77
blocked,9415,3.64,1.4535
bore,9416,3.64,1.5877
cuts,9417,3.64,1.3962
darkest,9418,3.64,2.1166
delete,9419,3.64,1.4813
ghost,9420,3.64,2.0777
miss,9421,3.64,1.6258
nobody,9422,3.64,1.2415
nothin,9423,3.64,1.6507
shocked,9424,3.64,1.3211
swine,9425,3.64,1.8379
uncertainty,9426,3.64,1.0451
fooled,9427,3.63,1.7992
awkward,9428,3.62,1.3981
baghdad,9429,3.62,1.9048
begging,9430,3.62,1.9472
brat,9431,3.62,1.7484
doesn't,9432,3.62,1.1045
haunt,9433,3.62,1.6399
hussein,9434,3.62,1.8724
incompletely,9435,3.62,1.6769
limitations,9436,3.62,1.3536
risk,9437,3.62,1.6399
tore,9438,3.62,1.6523
bacteria,9439,3.61,1.9771
crude,9440,3.6,1.4428
dust,9441,3.6,1.1606
falls,9442,3.6,1.8952
flies,9443,3.6,1.6782
indicted,9444,3.6,1.8626
madness,9445,3.6,1.8183
mistaken,9446,3.6,1.4286
shattered,9447,3.6,1.6903
suspects,9448,3.6,1.1952
acid,9449,3.59,1.5535
pistol,9450,3.59,1.8953
decreased,9451,3.58,1.3966
absence,9452,3.58,1.0708
couldnt,9453,3.58,1.1265
excluded,9454,3.58,1.5398
gossip,9455,3.58,1.9282
leaving,9456,3.58,1.2792
punch,9457,3.58,1.7967
shotgun,9458,3.58,1.8745
sirens,9459,3.58,1.4995
restricted,9460,3.57,1.5143
darkened,9461,3.57,1.599
slut,9462,3.57,2.63
servants,9463,3.56,1.6999
afghanistan,9464,3.56,1.7861
confrontation,9465,3.56,1.6922
confusing,9466,3.56,0.9723
denial,9467,3.56,1.6433
empty,9468,3.56,1.6308
fucked,9469,3.56,2.7117
gloom,9470,3.56,2.1205
misidentified,9471,3.56,1.402
mob,9472,3.56,1.8644
offense,9473,3.56,1.5274
piss,9474,3.56,1.728
protest,9475,3.56,1.4591
runaway,9476,3.56,1.6801
shut,9477,3.56,1.0333
sorely,9478,3.56,1.2803
